university_name,location,course_url,course_or_degree_name,degree_program,ucas_tariff,ucas_tariff_link,ucas_relevant_qualification,a_levels_overall,mandatory_subject_of_a_levels,a_levels_mandatory_minimum_grades,o_levels_overall,mandatory_subject_of_o_levels,o_levels_mandatory_minimum_grades,btec_or_cambridge_technical,btec,btec_extended_diploma,btec_national_diploma,btec_national_extended_diploma,apprenticeship,access_to_higher_educational_diploma,IB_or_international_baccalaureate_points,points_required_from_higher_level_IB_subjects,portfolio_submission,gcse_overall,mandatory_subject_of_gcse,gcse_mandatory_minimum_grades,t_level,t_level_main_subject_grades,t_level_main_subject,t_level_core_subject_grade,bachelors_degree,relevant_work_experience,eligibility_for_SQE,additional_requirements_for_non_UK_degree,cache_technical_level_3,scottish_irish_leaving_certificate,nvq_level,foundation_diploma,ual_extended_diploma,ptlls_or_city_and_guilds,schooling_duration,accreditation_of_prior_experiential_learning_or_APEL,higher_national_diploma_or_HND,higher_national_certificate_or_HNC,foundation_degree,certificate_of_higher_education_or_CertHE,professional_registration,masters_degree,research,recognised_international_foundation_course,year_1_bachelor’s_degree,auditions,interview,ielts,ielts_individual_component,ol_english,al_english,duolingo_overall,duolingo_individual_component,a_UK_bachelors_degree_as_proof_of_english_proficiency,a_bachelors_degree_completed_in_the_english_medium_as_proof_of_english_proficiency,toefl,pte,additional_requirements,url,source_file
University of Westminster,"Marylebone, Central London",https://www.westminster.ac.uk,sustainability-management-and-innovation,Master's,None,None,UCAS Relevant Qualification: A minimum of a lower second class honours degree (2:2).,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Second Lower,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6.5,6.0,None,None,None,None,None,None,None,None,Additional Requirements: None,https://www.westminster.ac.uk/business-and-management-courses/2025-26/january/full-time/sustainability-management-and-innovation-msc,westminister.xlsx
University of Westminster,"Harrow, North-West London",https://www.westminster.ac.uk/courses/audio-production-ma,audio-production-ma,Master's,None,None,UCAS Relevant Qualification: A minimum of a lower second class honours degree (2:2) or lower with substantial experience. Applicants who do not meet the normal entry requirement who have a strong portfolio and professional industry experience can be considered.,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Second Lower,Accepted,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6.5,6.0,None,None,None,None,Accepted,Accepted,None,None,Additional Requirements: None,https://www.westminster.ac.uk/music-courses/2025-26/september/full-time/audio-production-ma,westminister.xlsx
University of Westminster,Central London,https://www.westminster.ac.uk/courses/international-and-commercial-dispute-resolution-law-llm,international-and-commercial-dispute-resolution-law-llm,Master's,None,None,A minimum of a lower second class honours degree (2:2) or an upper second class honours degree (2:1) in Law or a non-related degree with a demonstrated legal interest.,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,A minimum of a lower second class honours degree (2:2) or an upper second class honours degree (2:1),Accepted,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6.5,6.0,None,None,None,None,None,None,None,None,None,https://www.westminster.ac.uk/law-courses/2025-26/january/part-time-day-evening/international-and-commercial-dispute-resolution-law-llm,westminister.xlsx
University of Westminster,"Harrow, North-West London",https://www.westminster.ac.uk/courses/film-television-and-moving-image-ma,film-television-and-moving-image-ma,Master's,None,None,UCAS Relevant Qualification: A minimum of an upper second class honours degree (2:1) or a lower second class honours degree (2:2) in a relevant degree or with relevant experience.,2:1 or 2:2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Second Lower,Accepted,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6.5,5.5,None,None,None,None,None,None,None,None,Additional Requirements: None,https://www.westminster.ac.uk/film-and-television-courses/2025-26/september/full-time/film-television-and-moving-image-ma,westminister.xlsx
University of Westminster,"Harrow, North-West London",https://www.westminster.ac.uk/courses/fashion-business-management-with-professional-experience-ba,fashion-business-management-with-professional-experience,Bachelor's,104 UCAS Tariff points,//www.ucas.com,"A levels, T levels, International Baccalaureate, BTEC Extended Diploma, BTEC Diploma, Access to Higher Education Diploma",BCC,None,None,None,None,None,DMM,None,DMM,None,None,None,None,None,None,None,"GCSE English Language grade 4/C, GCSE Maths grade 4/C","English Language, Maths",4/C,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6.0,5.5,None,None,None,None,None,None,None,None,None,https://www.westminster.ac.uk/fashion-courses/2025-26/september/full-time/fashion-business-management-with-professional-experience-ba-honours,westminister.xlsx
University of Westminster,"Marylebone, Central London",https://www.westminster.ac.uk/courses/business-management-marketing-ba-hons,business-management-marketing,Bachelor's,112 UCAS Tariff points,//www.ucas.com,"A Levels– BBC, T levels– 112 UCAS Tariff points, International Baccalaureate– 112 UCAS Tariff points from all components of the Diploma Programme, BTEC Extended Diploma– DMM, BTEC Diploma– D*D*, Access– 112 UCAS Tariff points from the Access course",BBC,None,None,None,None,None,DMM,Pass (96 UCAS points),DMM,None,None,None,None,None,None,None,"GCSE English Language grade 4/C, GCSE Maths grade 4/C","English Language, Maths",4/C,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6.0,5.5,Accepted with a grade of C,Accepted with a grade of A,None,None,None,None,None,None,International Baccalaureate Career-related Programme will be considered on a case-by-case basis.,https://www.westminster.ac.uk/business-and-management-marketing-courses/2025-26/september/full-time/business-management-marketing-ba-honours,westminister.xlsx
University of Westminster,"Harrow, North-West London",https://www.westminster.ac.uk/courses/media-and-development-ma,media-and-development-ma,Master's,None,None,UCAS Relevant Qualification: A minimum of a lower second class honours degree (2:2).,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Second Lower,Accepted,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6.5,5.5,None,None,None,None,Accepted,Accepted,None,None,Additional Requirements: None,https://www.westminster.ac.uk/media-and-communication-courses/2025-26/september/part-time-day/media-and-development-ma,westminister.xlsx
University of Westminster,Central London,https://www.westminster.ac.uk/courses/sport-and-exercise-nutrition-msc,sport-and-exercise-nutrition,Master's,None,None,"UCAS Relevant Qualification: ""A minimum of a lower second class honours degree (2:2) in a life sciences subject with a strong element of nutrition and/or physiology.""",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Second Lower,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,UK Sport and Exercise Nutrition Register (SENr),None,None,None,None,None,None,6.5,6.0,None,None,None,None,None,None,None,None,"Personal Statement: ""Outline what Sport and Exercise Nutrition means to you, why you want to study at the University of Westminster, and how this course aligns with your future goals and aspirations.""",https://www.westminster.ac.uk/nutrition-and-public-health-courses/2025-26/september/part-time-day/sport-and-exercise-nutrition-msc,westminister.xlsx
University of Westminster,"Marylebone, Central London",https://www.westminster.ac.uk/courses/human-resource-management-ma,human-resource-management,Master's,None,None,"UCAS Relevant Qualification: ""A minimum of a lower second class honours degree (2:2) in relevant degree disciplines such as business studies, economics, geography, management, and operations research. Alternative professional qualifications with at least three years of relevant professional experience will also be considered.""",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Second Lower,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6.5,6.0,None,None,None,None,None,None,None,None,Additional Requirements: None,https://www.westminster.ac.uk/business-and-management-courses/2025-26/september/full-time/human-resource-management-ma,westminister.xlsx
University of Westminster,"London, UK",https://www.westminster.ac.uk/courses/global-development-ma,global-development-ma,Master's,None,None,A minimum of a lower second class honours degree (2:2).,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Accepted,None,None,None,None,None,None,None,None,None,Accepted,None,None,None,None,None,None,None,None,None,None,Required,6.5,6.0,None,None,None,None,Accepted,Accepted,None,None,"Recognition of prior learning and experience: ""If you have previously studied at university level, or have equivalent work experience, academic credit may be awarded towards your course at Westminster.""",https://www.westminster.ac.uk/politics-and-international-relations-courses/2025-26/january/part-time-day/global-development-ma,westminister.xlsx
University of Westminster,Central London,https://www.westminster.ac.uk/courses/psychology-msc,psychology-msc,Master's,None,None,"UCAS Relevant Qualification: ""A minimum of an upper second class honours degree (2:1). Applicants with a lower second class honours degree (2:2) may be considered in exceptional circumstances if their first degree is over 10 years old and they have gained significant professional experience since then. Alternatively, applicants with a postgraduate certificate (e.g. PGCE) will also be considered.""",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"Competence in mathematics, for example through having obtained GCSE mathematics (or equivalent).",Mathematics,None,None,None,None,None,Second Upper,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,BPS,None,None,None,None,None,None,7.0,6.5,None,None,None,None,None,None,None,None,Additional Requirements: None,https://www.westminster.ac.uk/psychology-courses/2025-26/september/part-time-day/psychology-msc,westminister.xlsx
University of Westminster,"Marylebone, Central London",https://www.westminster.ac.uk/courses/marketing-management-ba-hons,marketing-management-ba-hons,Bachelor's,112 UCAS Tariff points,//www.ucas.com,"A Levels, T Levels, International Baccalaureate, BTEC Extended Diploma, BTEC Diploma, Access to Higher Education Diploma",BBC,None,None,None,None,None,DMM,None,DMM,None,None,None,None,None,None,None,"GCSE English Language grade 4/C, GCSE Maths grade 4/C","English Language, Maths",4/C,112 UCAS Tariff points,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6.0,5.5,None,None,None,None,None,None,None,None,None,https://www.westminster.ac.uk/business-and-management-marketing-courses/2025-26/september/full-time/marketing-management-ba-honours,westminister.xlsx
University of Westminster,Central London,https://www.westminster.ac.uk,software-engineering-conversion-msc,Master's,None,None,UCAS Relevant Qualification: A minimum of a lower second class honours degree (2:2).,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Second Lower,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6.5,6.0,None,None,None,None,None,None,None,None,Additional Requirements: None,https://www.westminster.ac.uk/computer-science-and-engineering-courses/2025-26/september/part-time-day/software-engineering-conversion-msc,westminister.xlsx
University of Westminster,"Marylebone, Central London",https://www.westminster.ac.uk/courses/urban-design,urban-design,Bachelor's,None,None,"A minimum of a lower second class honours degree (2:2) in architecture, landscape architecture, town planning or another related discipline, together with practical or professional experience in their own field or in urban design.",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Required,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6.5,6.0,None,None,None,None,Accepted,Accepted,None,None,Applicants are required to submit a portfolio. Applicants are required to submit one academic reference.,https://www.westminster.ac.uk/architecture-interiors-and-urban-design-courses/2025-26/september/part-time-day/urban-design-postgraduate-diploma,westminister.xlsx
